Department Prefix,Department,Sr no.,Type,Course Code,Course Name,Course Type,Course content category,Instructor(s),Venue,Slot,Division,Biometric Attendance Enabled?,Registration Limit,Restrictions,Division Definition
"HS,HSS",Humanities and Social Sciences,46,timetable,HS 720,Humans and Landscapes across Deep Time,Theory,Advanced Course.,A - Eswar Rajasekaran I - Smriti Haricharan,FullSemester,6 Fri-6B-09:30:00-10:55:00- Wed-6A-09:30:00-10:55:00-,,,30,View Restrictions for Course HS 720 Course Code Batch Year Department Program Allowed Overridable HS 720 ALL ALL Ph.D. Allowed Non-Overridable HS 720 ALL ALL Dual Degree (M.A. + Ph.D.) Allowed Non-Overridable HS 720 ALL ALL Dual Degree (MPP + Ph.D.) Allowed Non-Overridable HS 720 ALL ALL Dual Degree (M.S. by Research + Ph.D.) Allowed Non-Overridable HS 720 ALL ALL Dual Degree (M.Sc.+ M.S. by Research) Allowed Non-Overridable HS 720 ALL ALL Dual Degree (M.Sc. + M.Tech.) Allowed Non-Overridable HS 720 ALL ALL Dual Degree (M.Sc. + Ph.D.) Allowed Non-Overridable HS 720 ALL ALL Dual Degree (M.Tech. + M.S. by Research) Allowed Non-Overridable HS 720 ALL ALL Dual Degree (M.Tech. + Ph.D.) Allowed Non-Overridable HS 720 ALL ALL M.A. Allowed Non-Overridable HS 720 ALL ALL M.A. by Research Allowed Non-Overridable HS 720 ALL ALL Master in Development Practice Allowed Non-Overridable HS 720 ALL ALL Master of Public Policy Allowed Non-Overridable HS 720 ALL ALL MBA Allowed Non-Overridable HS 720 ALL ALL M.Des. Allowed Non-Overridable HS 720 ALL ALL M.Des. by Research Allowed Non-Overridable HS 720 ALL ALL M.S. by Research Allowed Non-Overridable HS 720 ALL ALL M.Sc. Allowed Non-Overridable HS 720 ALL ALL M.Tech. Allowed Non-Overridable HS 720 ALL ALL ALL Deny Non-Overridable,
"HS,HSS",Humanities and Social Sciences,47,timetable,HS 800,Research Methods in Social Sciences,Theory,Advanced Course.,I - Sarmistha Pattanaik,FullSemester,9 Mon-9A-15:30:00-16:55:00- Thu-9B-15:30:00-16:55:00-,,,50,View Restrictions for Course HS 800 Course Code Batch Year Department Program Allowed Overridable HS 800 ALL Humanities and Social Sciences Ph.D. Allowed Non-Overridable HS 800 ALL Centre for Technology Alternatives for Rural Areas Ph.D. Allowed Non-Overridable HS 800 ALL Ashank Desai Centre for Policy Studies Ph.D. Allowed Non-Overridable HS 800 ALL Desai Sethi School of Entrepreneurship Ph.D. Allowed Non-Overridable HS 800 ALL ALL ALL Deny Non-Overridable,
"HS,HSS",Humanities and Social Sciences,48,timetable,HS 803,Advanced Psychological Theory,Theory,Advanced Course.,A - Mrinmoyi Kulkarni A - Pooja Purang A - Rashmi Gupta A - Shweta Kiran Chawak I - Azizuddin Ali Mardan Khan,FullSemester,8 Mon-8A-14:00:00-15:25:00- Thu-8B-14:00:00-15:25:00-,,,15,View Restrictions for Course HS 803 Course Code Batch Year Department Program Allowed Overridable HS 803 ALL Humanities and Social Sciences Ph.D. Allowed Non-Overridable HS 803 ALL ALL ALL Deny Non-Overridable,
"HS,HSS",Humanities and Social Sciences,49,timetable,HS 807,Phenomenology and Existentialism,Theory,Advanced Course.,I - Siby K. George,FullSemester,9 Mon-9A-15:30:00-16:55:00- Thu-9B-15:30:00-16:55:00-,,,30,View Restrictions for Course HS 807 Course Code Batch Year Department Program Allowed Overridable HS 807 ALL Humanities and Social Sciences ALL Allowed Non-Overridable HS 807 ALL ALL ALL Deny Non-Overridable,
"HS,HSS",Humanities and Social Sciences,50,timetable,HS 809,Practice and Theory of  Literary Research,Theory,Advanced Course.,I - Paulomi Chakraborty,FullSemester,11 Fri-11B-15:30:00-16:55:00- Tue-11A-15:30:00-16:55:00-,,,10,View Restrictions for Course HS 809 Course Code Batch Year Department Program Allowed Overridable HS 809 ALL Humanities and Social Sciences ALL Allowed Non-Overridable HS 809 ALL ALL ALL Deny Non-Overridable,
"HS,HSS",Humanities and Social Sciences,51,timetable,HS 811,Literary Theory,Theory,Advanced Course.,A - A.P. Rajaram I - Sharmila Sreekumar,130 D FullSemester,7 Fri-7B-11:05:00-12:30:00-130 D Wed-7A-11:05:00-12:30:00-130 D,,,10,View Restrictions for Course HS 811 Course Code Batch Year Department Program Allowed Overridable HS 811 ALL Humanities and Social Sciences ALL Allowed Non-Overridable HS 811 ALL ALL ALL Deny Non-Overridable,
"HS,HSS",Humanities and Social Sciences,52,timetable,HS 814,"Architecture of Grammer & its applications, Syntax Semantics and Sociolinguistics",Theory,Advanced Course.,I - Vaijayanthi Mala Sarma,FullSemester,4 Thu-4B-08:00:00-09:25:00- Tue-4A-08:00:00-09:25:00-,,,10,View Restrictions for Course HS 814 Course Code Batch Year Department Program Allowed Overridable HS 814 ALL Humanities and Social Sciences ALL Allowed Non-Overridable HS 814 ALL ALL ALL Deny Non-Overridable,
"HS,HSS",Humanities and Social Sciences,53,timetable,HS 815,Languages in Cognitive Science,Theory,Advanced Course.,I - Vaijayanthi Mala Sarma,FullSemester,11 Fri-11B-15:30:00-16:55:00- Tue-11A-15:30:00-16:55:00-,,,10,View Restrictions for Course HS 815 Course Code Batch Year Department Program Allowed Overridable HS 815 ALL Humanities and Social Sciences ALL Allowed Non-Overridable HS 815 ALL ALL ALL Deny Non-Overridable,
"HS,HSS",Humanities and Social Sciences,54,timetable,HS 862,Archaeological methods and theory,Theory,Advanced Course.,I - Smriti Haricharan,FullSemester,10 Fri-10B-14:00:00-15:25:00- Tue-10A-14:00:00-15:25:00-,,,20,View Restrictions for Course HS 862 Course Code Batch Year Department Program Allowed Overridable HS 862 ALL Humanities and Social Sciences ALL Allowed Non-Overridable HS 862 ALL ALL ALL Deny Non-Overridable,
"HS,HSS",Humanities and Social Sciences,55,timetable,HS 865,The Philosophy of Sarvasatyavada,Theory,Advanced Course.,I - Malhar Arvind Kulkarni,FullSemester,11 Fri-11B-15:30:00-16:55:00- Tue-11A-15:30:00-16:55:00-,,,50,,
"HS,HSS",Humanities and Social Sciences,56,timetable,HS 867,Historical Research : Archival Methods,Theory,Advanced Course.,I - Deepak Naorem,FullSemester,8 Mon-8A-14:00:00-15:25:00- Thu-8B-14:00:00-15:25:00-,,,30,View Restrictions for Course HS 867 Course Code Batch Year Department Program Allowed Overridable HS 867 ALL Humanities and Social Sciences ALL Allowed Non-Overridable HS 867 ALL ALL ALL Deny Non-Overridable,
"HS,HSS",Humanities and Social Sciences,57,timetable,HS 899,Communication Skills,Non-credit,Advanced Course.,A - Amrita Banerjee A - Deepak Naorem A - Krishnamurthi Ramasubramanian A - Pooja Purang A - Rowena Robinson I - Paulomi Chakraborty,FullSemester,1 Mon-1A-09:30:00-10:25:00- Thu-1C-09:30:00-10:25:00- Tue-1B-09:30:00-10:25:00-,,,50,View Restrictions for Course HS 899 Course Code Batch Year Department Program Allowed Overridable HS 899 ALL Humanities and Social Sciences ALL Allowed Non-Overridable HS 899 ALL ALL ALL Deny Non-Overridable,
"HS,HSS",Humanities and Social Sciences,58,timetable,HSS801,Seminar,Seminar,Advanced Course.,C - Sharmila Sreekumar,FullSemester,,,,50,View Restrictions for Course HSS801 Course Code Batch Year Department Program Allowed Overridable HSS801 ALL Humanities and Social Sciences Ph.D. Allowed Non-Overridable HSS801 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,1,timetable,DE 101,Art and Design Fundamental 2D,Lab,Advanced Course.,A - Raja Mohanty I - Sreekumar G.V,FullSemester,,,,50,View Restrictions for Course DE 101 Course Code Batch Year Department Program Allowed Overridable DE 101 ALL IDC School of Design B.Des. Allowed Overridable DE 101 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,2,timetable,DE 107,A Study of the Power of Words,Lab,Advanced Course.,I - Lalitha Sarma,FullSemester,,,,50,View Restrictions for Course DE 107 Course Code Batch Year Department Program Allowed Overridable DE 107 ALL IDC School of Design B.Des. Allowed Overridable DE 107 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,3,timetable,DE 109,Introduction to Design,Theory,Interdisciplinary HASMED Course,A - Jayesh S. Pillai A - Pradip Save A - Swati Agarwal A - Unni Mohan Mohanan I - Arun Mascarenhas,Class Room : LC 302 FullSemester,12 Mon-12A-17:05:00-18:00:00-Class Room : LC 302 Thu-12C-17:05:00-18:00:00-Class Room : LC 302 Tue-12B-17:05:00-18:00:00-Class Room : LC 302,S1,Biometric Enabled,100,,View Section Detail for Course DE 109 Sections based on first year divisions for under-graduates
"ID,DE,DEP",IDC School of Design,4,timetable,DE 109,Introduction to Design,Theory,Interdisciplinary HASMED Course,A - Jayesh S. Pillai A - Pradip Save A - Swati Agarwal A - Unni Mohan Mohanan I - Arun Mascarenhas,Class Room : LC 302 FullSemester,5 Fri-5B-08:00:00-09:25:00-Class Room : LC 302 Wed-5A-08:00:00-09:25:00-Class Room : LC 302,S2,Biometric Enabled,100,,View Section Detail for Course DE 109 Sections based on first year divisions for under-graduates
"ID,DE,DEP",IDC School of Design,5,timetable,DE 112,Communication Through Illustrations,Theory,Advanced Course.,I - Arun Mascarenhas,FullSemester,,,,50,View Restrictions for Course DE 112 Course Code Batch Year Department Program Allowed Overridable DE 112 ALL IDC School of Design B.Des. Allowed Overridable DE 112 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,6,timetable,DE 114,Basics of Film Editing,Theory,Advanced Course.,I - Bharat Chhitubhai Parmar,FullSemester,,,,50,View Restrictions for Course DE 114 Course Code Batch Year Department Program Allowed Overridable DE 114 ALL IDC School of Design B.Des. Allowed Overridable DE 114 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,7,timetable,DE 115,"Drawing Tools, Lines and Forms",Theory,Advanced Course.,I - Jinal Sangoi,FullSemester,,,,50,View Restrictions for Course DE 115 Course Code Batch Year Department Program Allowed Overridable DE 115 ALL IDC School of Design B.Des. Allowed Overridable DE 115 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,8,timetable,DE 117,Introduction to Writing,Theory,Advanced Course.,I - Lalitha Sarma,FullSemester,,,,50,View Restrictions for Course DE 117 Course Code Batch Year Department Program Allowed Overridable DE 117 ALL IDC School of Design B.Des. Allowed Overridable DE 117 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,9,timetable,DE 119,Material Exploration,Theory,Advanced Course.,A - Nishant Kamboj,FullSemester,,,,50,View Restrictions for Course DE 119 Course Code Batch Year Department Program Allowed Overridable DE 119 ALL IDC School of Design B.Des. Allowed Overridable DE 119 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,10,timetable,DE 129,Introduction to Weaving,Theory,Advanced Course.,I - Latha Tummuru,FullSemester,,,,10,View Restrictions for Course DE 129 Course Code Batch Year Department Program Allowed Overridable DE 129 ALL IDC School of Design B.Des. Allowed Overridable DE 129 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,11,timetable,DE 139,Typography Fundamentals,Theory,Advanced Course.,I - Sreekumar G.V,FullSemester,,,,50,View Restrictions for Course DE 139 Course Code Batch Year Department Program Allowed Overridable DE 139 ALL IDC School of Design B.Des. Allowed Overridable DE 139 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,12,timetable,DE 191,Visual Design Project,Other Project,Advanced Course.,I - Anisha Malhotra Dalvi,FullSemester,,,,50,View Restrictions for Course DE 191 Course Code Batch Year Department Program Allowed Overridable DE 191 ALL IDC School of Design B.Des. Allowed Overridable DE 191 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,13,timetable,DE 207,Understanding Space and Perspective,Theory,Advanced Course.,I - Aditi Chitre,FullSemester,,,,50,View Restrictions for Course DE 207 Course Code Batch Year Department Program Allowed Overridable DE 207 ALL IDC School of Design B.Des. Allowed Overridable DE 207 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,14,timetable,DE 211,Introduction to Web Development,Theory,Advanced Course.,I - Kartikeya Anil Date,FullSemester,,,,50,View Restrictions for Course DE 211 Course Code Batch Year Department Program Allowed Overridable DE 211 ALL IDC School of Design B.Des. Allowed Overridable DE 211 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,15,timetable,DE 215,Reading the World through Many Lenses,Theory,Advanced Course.,I - Lalitha Sarma,FullSemester,,,,50,View Restrictions for Course DE 215 Course Code Batch Year Department Program Allowed Overridable DE 215 ALL IDC School of Design B.Des. Allowed Overridable DE 215 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,16,timetable,DE 216,Classics of  Popular Indian Cinema,Theory,Interdisciplinary HASMED Course,I - Mazhar Kamran,FullSemester,7 Fri-7B-11:05:00-12:30:00- Wed-7A-11:05:00-12:30:00-,,,100,View Restrictions for Course DE 216 Course Code Batch Year Department Program Allowed Overridable DE 216 2023 ALL Dual Degree (B.Tech. + M.Tech.) Allowed Overridable DE 216 2023 ALL B.S. Allowed Overridable DE 216 2023 ALL B.Tech. Allowed Overridable DE 216 2024 ALL Dual Degree (B.Tech. + M.Tech.) Allowed Overridable DE 216 2024 ALL B.S. Allowed Overridable DE 216 2024 ALL B.Tech. Allowed Overridable DE 216 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,17,timetable,DE 223,Wood and Bamboo Studio,Theory,Advanced Course.,A - Avinash Shende I - Sandesh M. Ramu,FullSemester,,,,50,View Restrictions for Course DE 223 Course Code Batch Year Department Program Allowed Overridable DE 223 ALL IDC School of Design B.Des. Allowed Overridable DE 223 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,18,timetable,DE 224,Natural Dyeing Techniques,Lab,Advanced Course.,I - Shilpa Ranade,FullSemester,,,,50,View Restrictions for Course DE 224 Course Code Batch Year Department Program Allowed Overridable DE 224 ALL IDC School of Design B.Des. Allowed Overridable DE 224 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,19,timetable,DE 227,Plastic and Metal Studio,Theory,Advanced Course.,I - Rajat Namdeo Patle,FullSemester,,,,15,View Restrictions for Course DE 227 Course Code Batch Year Department Program Allowed Overridable DE 227 ALL IDC School of Design B.Des. Allowed Overridable DE 227 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,20,timetable,DE 229,Global and Indian Design History - Current Perspectives,Theory,Advanced Course.,I - Anirudha Nanasaheb Joshi,FullSemester,,,,50,View Restrictions for Course DE 229 Course Code Batch Year Department Program Allowed Overridable DE 229 ALL IDC School of Design B.Des. Allowed Overridable DE 229 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,21,timetable,DE 235,Moving Image Design Project,Theory,Advanced Course.,A - Sudesh Balan I - Mazhar Kamran,FullSemester,,,,50,View Restrictions for Course DE 235 Course Code Batch Year Department Program Allowed Overridable DE 235 ALL IDC School of Design B.Des. Allowed Overridable DE 235 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,22,timetable,DE 237,Color Materials Finish (CMF),Theory,Advanced Course.,I - Kanika Jolly,FullSemester,,,,50,View Restrictions for Course DE 237 Course Code Batch Year Department Program Allowed Overridable DE 237 ALL IDC School of Design B.Des. Allowed Overridable DE 237 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,23,timetable,DE 250,Design Thinking for Innovation,Theory,Interdisciplinary HASMED Course,A - Pradip Save A - Ravi  Rao A - Vinayak Nabar I - Dhruv Parmar,FullSemester,L Mon-L1-14:00:00-16:55:00- Thu-L3-14:00:00-16:55:00-,S1,,350,,View Section Detail for Course DE 250 S1 B.S. Chemistry S1 B.Tech. Aerospace Engineering S1 B.Tech. Energy Science and Engineering S1 B.Tech. Computer Science and Engineering S2 B.S. Earth Sciences S2 B.Tech. Metallurgical Engineering and Materials Science S2 B.Tech. Civil Engineering S2 B.Tech. Industrial Engineering and Operations Research
"ID,DE,DEP",IDC School of Design,24,timetable,DE 250,Design Thinking for Innovation,Theory,Interdisciplinary HASMED Course,A - Pradip Save A - Ravi  Rao A - Vinayak Nabar I - Dhruv Parmar,FullSemester,L Fri-L4-14:00:00-16:55:00- Tue-L2-14:00:00-16:55:00-,S2,,350,,View Section Detail for Course DE 250 S1 B.S. Chemistry S1 B.Tech. Aerospace Engineering S1 B.Tech. Energy Science and Engineering S1 B.Tech. Computer Science and Engineering S2 B.S. Earth Sciences S2 B.Tech. Metallurgical Engineering and Materials Science S2 B.Tech. Civil Engineering S2 B.Tech. Industrial Engineering and Operations Research
"ID,DE,DEP",IDC School of Design,25,timetable,DE 301,Introduction to Sound Design,Theory,Interdisciplinary HASMED Course,I - Sumant Muralidhar Rao,FullSemester,7 Fri-7B-11:05:00-12:30:00- Wed-7A-11:05:00-12:30:00-,,,35,View Restrictions for Course DE 301 Course Code Batch Year Department Program Allowed Overridable DE 301 2023 ALL Dual Degree (B.Tech. + M.Tech.) Allowed Overridable DE 301 2023 ALL B.S. Allowed Overridable DE 301 2023 ALL B.Tech. Allowed Overridable DE 301 2024 ALL Dual Degree (B.Tech. + M.Tech.) Allowed Overridable DE 301 2024 ALL B.S. Allowed Overridable DE 301 2024 ALL B.Tech. Allowed Overridable DE 301 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,26,timetable,DE 302,Animation Design,Lab,Advanced Course.,I - Somnath Pal,FullSemester,,,,50,View Restrictions for Course DE 302 Course Code Batch Year Department Program Allowed Overridable DE 302 ALL IDC School of Design B.Des. Allowed Overridable DE 302 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,27,timetable,DE 303,Information Graphics and Visualisation,Lab,Advanced Course.,I - Venkatesh Rajamanickam,FullSemester,,,,300,View Restrictions for Course DE 303 Course Code Batch Year Department Program Allowed Overridable DE 303 ALL ALL B.Des. Allowed Overridable DE 303 ALL ALL M.Des. Allowed Overridable DE 303 ALL ALL Dual Degree (B.Des. + M.Des.) Allowed Overridable DE 303 ALL ALL M.Des. by Research Allowed Overridable DE 303 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,28,timetable,DE 308,Product Design II,Lab,Advanced Course.,I - Yohan Sohrab Engineer,FullSemester,,,,6,View Restrictions for Course DE 308 Course Code Batch Year Department Program Allowed Overridable DE 308 ALL ALL B.Des. Allowed Overridable DE 308 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,29,timetable,DE 312,Transportation Design,Lab,Advanced Course.,I - Sugandh Pardeep Malhotra,FullSemester,,,,50,View Restrictions for Course DE 312 Course Code Batch Year Department Program Allowed Overridable DE 312 ALL IDC School of Design B.Des. Allowed Overridable DE 312 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,30,timetable,DE 319,Interaction Design Process and Methods,Theory,Advanced Course.,I - Anirudha Nanasaheb Joshi,FullSemester,,,,50,View Restrictions for Course DE 319 Course Code Batch Year Department Program Allowed Overridable DE 319 ALL IDC School of Design B.Des. Allowed Overridable DE 319 ALL Interaction Design M.Des. Allowed Overridable DE 319 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,31,timetable,DE 320,Designing Books for children,Other Project,Advanced Course.,I - Deepa Balsavar,FullSemester,,,,35,View Restrictions for Course DE 320 Course Code Batch Year Department Program Allowed Overridable DE 320 ALL IDC School of Design B.Des. Allowed Overridable DE 320 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,32,timetable,DE 323,Stopmotion Animation,Theory,Advanced Course.,A - Dhimant Vyas I - Swati Agarwal,FullSemester,,,,50,View Restrictions for Course DE 323 Course Code Batch Year Department Program Allowed Overridable DE 323 ALL IDC School of Design B.Des. Allowed Overridable DE 323 ALL Animation M.Des. Allowed Overridable DE 323 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,33,timetable,DE 325,2D Animation Fundamentals and Techniques,Theory,Advanced Course.,I - Shilpa Ranade,FullSemester,,,,50,View Restrictions for Course DE 325 Course Code Batch Year Department Program Allowed Overridable DE 325 ALL IDC School of Design B.Des. Allowed Overridable DE 325 ALL ALL B.Des. Deny Non-Overridable DE 325 ALL ALL ALL Deny Non-Overridable,
"ID,DE,DEP",IDC School of Design,34,timetable,DE 327,Basics of Materials and Processes,Theory,Advanced Course.,I - Nishant Kamboj,FullSemester,,,,50,View Restrictions for Course DE 327 Course Code Batch Year Department Program Allowed Overridable DE 327 ALL IDC School of Design B.Des. Allowed Overridable DE 327 ALL ALL ALL Deny Non-Overridable,
